Year,Country Code,Current Amount2,Aid_class,Funding Agency Acronym,Region
2011,MX,162991,Admin Costs,USAID,Western Hemisphere
2011,MX,96175,Admin Costs,State,Western Hemisphere
2011,MX,9782,Admin Costs,DOI,Western Hemisphere
2011,MX,36000,Admin Costs,DOI,Western Hemisphere
2011,MX,24999,Admin Costs,DOI,Western Hemisphere
2011,MX,45000,Admin Costs,DOI,Western Hemisphere
2011,MX,122363,Governance,State,Western Hemisphere
2011,MX,10000,Governance,TDA,Western Hemisphere
2011,MX,14545,Governance,USAID,Western Hemisphere
2011,MX,1182,Governance,USAID,Western Hemisphere
2011,MX,68364,Governance,State,Western Hemisphere
2011,MX,1230,Governance,USAID,Western Hemisphere
2011,MX,30275,Governance,EPA,Western Hemisphere
2011,MX,88056,Governance,State,Western Hemisphere
2011,MX,100000,Governance,TDA,Western Hemisphere
2011,MX,144730,Governance,TDA,Western Hemisphere
2011,MX,75695,Governance,TDA,Western Hemisphere
2011,MX,7500,Governance,TDA,Western Hemisphere
2011,MX,115762,Governance,TDA,Western Hemisphere
2011,MX,330975,Governance,TDA,Western Hemisphere
2011,MX,73910,Governance,USAID,Western Hemisphere
2011,MX,45687,Governance,USAID,Western Hemisphere
2011,MX,11883,Governance,AGR,Western Hemisphere
2011,MX,93375,Governance,AGR,Western Hemisphere
2011,MX,65369,Governance,State,Western Hemisphere
2011,MX,3782,Governance,State,Western Hemisphere
2011,MX,1599,Governance,State,Western Hemisphere
2011,MX,45923,Governance,State,Western Hemisphere
2011,MX,6007,Admin Costs,State,Western Hemisphere
2011,MX,7583,Admin Costs,State,Western Hemisphere
2011,MX,32613,Admin Costs,State,Western Hemisphere
2011,MX,9022,Admin Costs,State,Western Hemisphere
2011,MX,152575,Admin Costs,State,Western Hemisphere
2011,MX,31030,Admin Costs,State,Western Hemisphere
2011,MX,3929,Admin Costs,FTC,Western Hemisphere
2011,MX,97000,Admin Costs,State,Western Hemisphere
2011,MX,4602,Admin Costs,State,Western Hemisphere
2011,MX,170054,Admin Costs,State,Western Hemisphere
2011,MX,5750,Admin Costs,State,Western Hemisphere
2011,MX,4856,Admin Costs,State,Western Hemisphere
2011,MX,1806,Admin Costs,State,Western Hemisphere
2011,MX,250,Admin Costs,State,Western Hemisphere
2011,MX,8000,Admin Costs,State,Western Hemisphere
2011,MX,10603,Admin Costs,State,Western Hemisphere
2011,MX,2000,Admin Costs,State,Western Hemisphere
2011,MX,4000,Admin Costs,State,Western Hemisphere
2011,MX,11857,Admin Costs,State,Western Hemisphere
2011,MX,11525,Admin Costs,State,Western Hemisphere
2011,MX,236844,Admin Costs,USAID,Western Hemisphere
2011,MX,114093,Admin Costs,USAID,Western Hemisphere
2011,MX,147,Admin Costs,USAID,Western Hemisphere
2011,MX,19512,Admin Costs,USAID,Western Hemisphere
2011,MX,11755,Admin Costs,PC,Western Hemisphere
2011,MX,15347,Admin Costs,PC,Western Hemisphere
2011,MX,688,Admin Costs,PC,Western Hemisphere
2011,MX,4684,Admin Costs,PC,Western Hemisphere
2011,MX,7806,Admin Costs,PC,Western Hemisphere
2011,MX,2078,Admin Costs,PC,Western Hemisphere
2011,MX,18916,Admin Costs,USAID,Western Hemisphere
2011,MX,7000,Admin Costs,DOJ,Western Hemisphere
2011,MX,29302,Admin Costs,State,Western Hemisphere
2011,MX,81862,Admin Costs,State,Western Hemisphere
2011,MX,23557,Admin Costs,DOJ,Western Hemisphere
2011,MX,27016,Admin Costs,DOJ,Western Hemisphere
2011,MX,26000,Admin Costs,DOJ,Western Hemisphere
2011,MX,25000,Admin Costs,DOJ,Western Hemisphere
2011,MX,7021,Admin Costs,DOJ,Western Hemisphere
2011,MX,90308,Admin Costs,State,Western Hemisphere
2011,MX,65804,Admin Costs,State,Western Hemisphere
2011,MX,300592,Admin Costs,PC,Western Hemisphere
2011,MX,392462,Admin Costs,PC,Western Hemisphere
2011,MX,17607,Admin Costs,PC,Western Hemisphere
2011,MX,119794,Admin Costs,PC,Western Hemisphere
2011,MX,199613,Admin Costs,PC,Western Hemisphere
2011,MX,53158,Admin Costs,PC,Western Hemisphere
2011,MX,225480,Admin Costs,State,Western Hemisphere
2011,MX,1397997,Admin Costs,State,Western Hemisphere
2011,MX,18761,Admin Costs,TREAS,Western Hemisphere
2011,MX,54574,Admin Costs,USAID,Western Hemisphere
2011,MX,2613,Admin Costs,USAID,Western Hemisphere
2011,MX,4529,Admin Costs,USAID,Western Hemisphere
2011,MX,5656,Admin Costs,USAID,Western Hemisphere
2011,MX,1071,Admin Costs,USAID,Western Hemisphere
2011,MX,197036,Admin Costs,PC,Western Hemisphere
2011,MX,257256,Admin Costs,PC,Western Hemisphere
2011,MX,11541,Admin Costs,PC,Western Hemisphere
2011,MX,78524,Admin Costs,PC,Western Hemisphere
2011,MX,130845,Admin Costs,PC,Western Hemisphere
2011,MX,34845,Admin Costs,PC,Western Hemisphere
2011,MX,25088,Admin Costs,State,Western Hemisphere
2011,MX,50176,Admin Costs,USAID,Western Hemisphere
2011,MX,25088,Admin Costs,USAID,Western Hemisphere
2011,MX,500000,Admin Costs,USAID,Western Hemisphere
2011,MX,27000,Admin Costs,USAID,Western Hemisphere
2011,MX,37637,Admin Costs,USAID,Western Hemisphere
2011,MX,343284,Admin Costs,USAID,Western Hemisphere
2011,MX,2007601,Admin Costs,USAID,Western Hemisphere
2011,MX,890777,Admin Costs,USAID,Western Hemisphere
2011,MX,60977,Admin Costs,TDA,Western Hemisphere
2011,MX,300000,Admin Costs,State,Western Hemisphere
2011,MX,78306,Admin Costs,USAID,Western Hemisphere
2011,MX,18415,Admin Costs,USAID,Western Hemisphere
2011,MX,50000,Admin Costs,EPA,Western Hemisphere
2011,MX,498684,Admin Costs,DOD,Western Hemisphere
2011,MX,7984000,Admin Costs,DOD,Western Hemisphere
2011,MX,1006000,Admin Costs,DOD,Western Hemisphere
2011,MX,84690000,Admin Costs,DOD,Western Hemisphere
2012,MX,56400,Education,USAID,Western Hemisphere
2012,MX,33420,Education,USAID,Western Hemisphere
2012,MX,9900,Education,USAID,Western Hemisphere
2012,MX,27000,Education,USAID,Western Hemisphere
2012,MX,227625,Education,USAID,Western Hemisphere
2012,MX,216,Governance,USAID,Western Hemisphere
2012,MX,72758,Governance,USAID,Western Hemisphere
2012,MX,26003,Governance,USAID,Western Hemisphere
2012,MX,650,Governance,USAID,Western Hemisphere
2012,MX,169929,Governance,USAID,Western Hemisphere
2012,MX,57266,Governance,State,Western Hemisphere
2012,MX,93237,Governance,State,Western Hemisphere
2012,MX,129750,Governance,USAID,Western Hemisphere
2012,MX,173658,Governance,USAID,Western Hemisphere
2012,MX,140074,Governance,USAID,Western Hemisphere
2012,MX,488132,Governance,USAID,Western Hemisphere
2012,MX,13000,Governance,USAID,Western Hemisphere
2012,MX,33600,Governance,USAID,Western Hemisphere
2012,MX,22000,Governance,USAID,Western Hemisphere
2012,MX,78011,Governance,USAID,Western Hemisphere
2012,MX,1665443,Governance,USAID,Western Hemisphere
2012,MX,625,Governance,USAID,Western Hemisphere
2012,MX,13256,Governance,USAID,Western Hemisphere
2012,MX,185857,Governance,USAID,Western Hemisphere
2012,MX,219812,Governance,USAID,Western Hemisphere
2012,MX,352758,Governance,USAID,Western Hemisphere
2012,MX,40300,Health and Population,IAF,Western Hemisphere
2012,MX,300000,Infrastructure,USAID,Western Hemisphere
2012,MX,1489174,Infrastructure,USAID,Western Hemisphere
2012,MX,1930827,Infrastructure,USAID,Western Hemisphere
2012,MX,23966,Infrastructure,USAID,Western Hemisphere
2012,MX,197,Infrastructure,USAID,Western Hemisphere
2012,MX,-3402,Infrastructure,USAID,Western Hemisphere
2012,MX,1292606,Infrastructure,USAID,Western Hemisphere
2012,MX,525563,Infrastructure,USAID,Western Hemisphere
2012,MX,1000000,Infrastructure,USAID,Western Hemisphere
2012,MX,1000000,Infrastructure,USAID,Western Hemisphere
2012,MX,15334890,Infrastructure,USAID,Western Hemisphere
2012,MX,507167,Infrastructure,USAID,Western Hemisphere
2012,MX,8657,Infrastructure,State,Western Hemisphere
2012,MX,8275,Infrastructure,State,Western Hemisphere
2012,MX,1093,Infrastructure,State,Western Hemisphere
2012,MX,1362,Humanitarian,State,Western Hemisphere
2012,MX,11439,Humanitarian,State,Western Hemisphere
2012,MX,9056,Humanitarian,USAID,Western Hemisphere
2012,MX,21247,Humanitarian,USAID,Western Hemisphere
2012,MX,13951,Humanitarian,USAID,Western Hemisphere
2012,MX,46299,Humanitarian,USAID,Western Hemisphere
2012,MX,132,Humanitarian,USAID,Western Hemisphere
2012,MX,4955,Humanitarian,State,Western Hemisphere
2012,MX,1433947,Humanitarian,USAID,Western Hemisphere
2012,MX,92112,Humanitarian,USAID,Western Hemisphere
2012,MX,552844,Humanitarian,USAID,Western Hemisphere
2012,MX,1797926,Humanitarian,USAID,Western Hemisphere
2012,MX,2458,Humanitarian,USAID,Western Hemisphere
2012,MX,60115,Humanitarian,USAID,Western Hemisphere
2012,MX,9718,Humanitarian,USAID,Western Hemisphere
2012,MX,17153,Humanitarian,USAID,Western Hemisphere
2012,MX,150000,Humanitarian,USAID,Western Hemisphere
2012,MX,135,Humanitarian,USAID,Western Hemisphere
2012,MX,25924,Humanitarian,USAID,Western Hemisphere
2012,MX,23868,Humanitarian,USAID,Western Hemisphere
2012,MX,203,Humanitarian,USAID,Western Hemisphere
2012,MX,132000,Humanitarian,State,Western Hemisphere
2012,MX,100000,Humanitarian,USAID,Western Hemisphere
2012,MX,1537409,Humanitarian,DOE,Western Hemisphere
2012,MX,47378468,Humanitarian,State,Western Hemisphere
2012,MX,63334464,Humanitarian,State,Western Hemisphere
2012,MX,240185,Humanitarian,USAID,Western Hemisphere
2012,MX,279796,Humanitarian,USAID,Western Hemisphere
2012,MX,560724,Humanitarian,USAID,Western Hemisphere
2012,MX,3354,Humanitarian,State,Western Hemisphere
2012,MX,43395,Other,DOE,Western Hemisphere
2012,MX,10827135,Other,DOE,Western Hemisphere
2012,MX,4387763,Other,DOE,Western Hemisphere
2012,MX,3143204,Other,DOE,Western Hemisphere
2012,MX,32000,Other,DOI,Western Hemisphere
2012,MX,665000,Other,State,Western Hemisphere
2012,MX,875183,Other,IAF,Western Hemisphere
2012,MX,2724,Other,State,Western Hemisphere
2012,MX,28803,Other,USAID,Western Hemisphere
2012,MX,135870,Other,USAID,Western Hemisphere
2012,MX,698000,Other,USAID,Western Hemisphere
2012,MX,135755,Other,USAID,Western Hemisphere
2012,MX,39659,Other,DOI,Western Hemisphere
2012,MX,56446,Other,IAF,Western Hemisphere
2012,MX,25352,Other,IAF,Western Hemisphere
2012,MX,51558,Other,IAF,Western Hemisphere
2012,MX,500000,Other,USAID,Western Hemisphere
2012,MX,37543,Other,IAF,Western Hemisphere
2012,MX,7554,Other,IAF,Western Hemisphere
2012,MX,1095209,Other,USAID,Western Hemisphere
2012,MX,1071052,Other,USAID,Western Hemisphere
2012,MX,143150,Education,IAF,Western Hemisphere
2012,MX,35000,Education,State,Western Hemisphere
2012,MX,38000,Governance,State,Western Hemisphere
2012,MX,30000,Governance,State,Western Hemisphere
2012,MX,30000,Governance,State,Western Hemisphere
2012,MX,35000,Governance,State,Western Hemisphere
2012,MX,30000,Governance,State,Western Hemisphere
2012,MX,350000,Governance,State,Western Hemisphere
2012,MX,400000,Health and Population,State,Western Hemisphere
2012,MX,128100,Health and Population,State,Western Hemisphere
2012,MX,168502,Health and Population,State,Western Hemisphere
2012,MX,675000,Health and Population,State,Western Hemisphere
2012,MX,-2967,Health and Population,USAID,Western Hemisphere
2012,MX,261327,Health and Population,USAID,Western Hemisphere
2012,MX,732757,Health and Population,USAID,Western Hemisphere
2012,MX,641000,Health and Population,USAID,Western Hemisphere
2012,MX,252018,Health and Population,USAID,Western Hemisphere
2012,MX,899485,Humanitarian,USAID,Western Hemisphere
2012,MX,-6433,Humanitarian,USAID,Western Hemisphere
2012,MX,1349434,Other,State,Western Hemisphere
2012,MX,792169,Other,USAID,Western Hemisphere
2012,MX,237975,Other,USAID,Western Hemisphere
2012,MX,731776,Other,State,Western Hemisphere
2012,MX,47223,Other,State,Western Hemisphere
2012,MX,73193,Other,USAID,Western Hemisphere
2012,MX,358387,Economic Growth,USAID,Western Hemisphere
2012,MX,65472,Economic Growth,USAID,Western Hemisphere
2012,MX,4985,Economic Growth,DOI,Western Hemisphere
2012,MX,92722,Economic Growth,DOI,Western Hemisphere
2012,MX,30235,Economic Growth,DOI,Western Hemisphere
2012,MX,66000,Economic Growth,DOI,Western Hemisphere
2012,MX,14000,Economic Growth,DOI,Western Hemisphere
2012,MX,15991,Economic Growth,DOI,Western Hemisphere
2012,MX,10000,Economic Growth,DOI,Western Hemisphere
2012,MX,25715,Economic Growth,DOI,Western Hemisphere
2012,MX,21040,Economic Growth,DOI,Western Hemisphere
2012,MX,23100,Economic Growth,DOI,Western Hemisphere
2012,MX,12600,Economic Growth,DOI,Western Hemisphere
2012,MX,44000,Economic Growth,DOI,Western Hemisphere
2012,MX,69000,Economic Growth,DOI,Western Hemisphere
2012,MX,32000,Economic Growth,DOI,Western Hemisphere
2012,MX,-22462,Economic Growth,DOI,Western Hemisphere
2012,MX,19812,Economic Growth,IAF,Western Hemisphere
2012,MX,23890,Economic Growth,IAF,Western Hemisphere
2012,MX,5000,Economic Growth,IAF,Western Hemisphere
2012,MX,25000,Economic Growth,IAF,Western Hemisphere
2012,MX,6222,Economic Growth,DOI,Western Hemisphere
2012,MX,7782,Economic Growth,DOI,Western Hemisphere
2012,MX,23000,Economic Growth,DOI,Western Hemisphere
2012,MX,224016,Economic Growth,USAID,Western Hemisphere
2012,MX,-117,Economic Growth,USAID,Western Hemisphere
2012,MX,321716,Economic Growth,USAID,Western Hemisphere
2012,MX,300000,Economic Growth,State,Western Hemisphere
2012,MX,300000,Economic Growth,State,Western Hemisphere
2012,MX,38394,Economic Growth,State,Western Hemisphere
2012,MX,24999,Economic Growth,DOI,Western Hemisphere
2012,MX,11500,Economic Growth,DOI,Western Hemisphere
2012,MX,100000,Economic Growth,DOI,Western Hemisphere
2012,MX,-30000,Economic Growth,DOI,Western Hemisphere
2012,MX,19000,Economic Growth,DOI,Western Hemisphere
2012,MX,32546,Infrastructure,State,Western Hemisphere
2012,MX,111914,Infrastructure,State,Western Hemisphere
2012,MX,260246,Infrastructure,State,Western Hemisphere
2012,MX,68364,Infrastructure,State,Western Hemisphere
2012,MX,16025,Infrastructure,State,Western Hemisphere
2012,MX,23763,Infrastructure,TDA,Western Hemisphere
2012,MX,14131,Infrastructure,TDA,Western Hemisphere
2012,MX,50000,Infrastructure,EPA,Western Hemisphere
2012,MX,55000,Infrastructure,EPA,Western Hemisphere
2012,MX,300,Infrastructure,EPA,Western Hemisphere
2012,MX,19983,Infrastructure,State,Western Hemisphere
2012,MX,119401,Infrastructure,USAID,Western Hemisphere
2012,MX,22811,Infrastructure,USAID,Western Hemisphere
2012,MX,3500,Infrastructure,AGR,Western Hemisphere
2012,MX,4000,Infrastructure,AGR,Western Hemisphere
2012,MX,29500,Infrastructure,AGR,Western Hemisphere
2012,MX,95000,Infrastructure,AGR,Western Hemisphere
2012,MX,10000,Infrastructure,AGR,Western Hemisphere
2012,MX,12299,Infrastructure,State,Western Hemisphere
2012,MX,2250,Infrastructure,State,Western Hemisphere
2012,MX,150667,Infrastructure,State,Western Hemisphere
2012,MX,363026,Infrastructure,State,Western Hemisphere
2012,MX,79434,Infrastructure,State,Western Hemisphere
2012,MX,262618,Infrastructure,State,Western Hemisphere
2012,MX,10814,Infrastructure,State,Western Hemisphere
2012,MX,6714,Infrastructure,State,Western Hemisphere
2012,MX,20339,Infrastructure,State,Western Hemisphere
2012,MX,2188,Infrastructure,State,Western Hemisphere
2012,MX,116695,Infrastructure,State,Western Hemisphere
2012,MX,20339,Infrastructure,State,Western Hemisphere
2012,MX,80000,Other,State,Western Hemisphere
2012,MX,150000,Other,State,Western Hemisphere
2012,MX,8181,Other,FTC,Western Hemisphere
2012,MX,60000,Other,State,Western Hemisphere
2012,MX,21832,Other,State,Western Hemisphere
2012,MX,8780,Other,State,Western Hemisphere
2012,MX,13210,Other,State,Western Hemisphere
2012,MX,2720,Other,State,Western Hemisphere
2012,MX,1500,Other,State,Western Hemisphere
2012,MX,6000,Other,State,Western Hemisphere
2012,MX,2000,Other,State,Western Hemisphere
2012,MX,11569,Other,State,Western Hemisphere
2012,MX,22676,Other,State,Western Hemisphere
2012,MX,9253,Other,USAID,Western Hemisphere
2012,MX,610,Other,USAID,Western Hemisphere
2012,MX,16007,Governance,PC,Western Hemisphere
2012,MX,19581,Governance,PC,Western Hemisphere
2012,MX,816,Health and Population,PC,Western Hemisphere
2012,MX,8546,Health and Population,PC,Western Hemisphere
2012,MX,5818,Health and Population,PC,Western Hemisphere
2012,MX,2621,Health and Population,PC,Western Hemisphere
2012,MX,223,Humanitarian,USAID,Western Hemisphere
2012,MX,80242,Humanitarian,DOJ,Western Hemisphere
2012,MX,997,Humanitarian,DOJ,Western Hemisphere
2012,MX,5142,Humanitarian,DOJ,Western Hemisphere
2012,MX,39853,Humanitarian,NAVY,Western Hemisphere
2012,MX,29320,Humanitarian,State,Western Hemisphere
2012,MX,340157,Humanitarian,PC,Western Hemisphere
2012,MX,416103,Humanitarian,PC,Western Hemisphere
2012,MX,17358,Humanitarian,PC,Western Hemisphere
2012,MX,181615,Humanitarian,PC,Western Hemisphere
2012,MX,123651,Humanitarian,PC,Western Hemisphere
2012,MX,55704,Humanitarian,PC,Western Hemisphere
2012,MX,19500,Humanitarian,State,Western Hemisphere
2012,MX,19500,Humanitarian,State,Western Hemisphere
2012,MX,14800,Humanitarian,State,Western Hemisphere
2012,MX,39000,Humanitarian,State,Western Hemisphere
2012,MX,21967,Humanitarian,State,Western Hemisphere
2012,MX,3500,Humanitarian,State,Western Hemisphere
2012,MX,8250,Humanitarian,State,Western Hemisphere
2012,MX,1963397,Humanitarian,State,Western Hemisphere
2012,MX,7524,Humanitarian,TREAS,Western Hemisphere
2012,MX,3092,Economic Growth,USAID,Western Hemisphere
2012,MX,263877,Economic Growth,USAID,Western Hemisphere
2012,MX,99075,Economic Growth,TDA,Western Hemisphere
2012,MX,74800,Economic Growth,TDA,Western Hemisphere
2012,MX,130558,Economic Growth,TDA,Western Hemisphere
2012,MX,316000,Economic Growth,TDA,Western Hemisphere
2012,MX,10000,Economic Growth,TDA,Western Hemisphere
2012,MX,250782,Education,PC,Western Hemisphere
2012,MX,306774,Education,PC,Western Hemisphere
2012,MX,12797,Education,PC,Western Hemisphere
2012,MX,133897,Education,PC,Western Hemisphere
2012,MX,91162,Education,PC,Western Hemisphere
2012,MX,41068,Education,PC,Western Hemisphere
2012,MX,12083,Education,State,Western Hemisphere
2012,MX,24167,Education,USAID,Western Hemisphere
2012,MX,12083,Education,USAID,Western Hemisphere
2012,MX,18197,Governance,USAID,Western Hemisphere
2012,MX,91236,Governance,USAID,Western Hemisphere
2012,MX,44100,Governance,USAID,Western Hemisphere
2012,MX,20358,Governance,USAID,Western Hemisphere
2012,MX,6354,Governance,USAID,Western Hemisphere
2012,MX,226124,Governance,State,Western Hemisphere
2012,MX,60000,Governance,EPA,Western Hemisphere
2012,MX,29770,Governance,AGR,Western Hemisphere
2012,MX,1633272,Governance,USAID,Western Hemisphere
2012,MX,903089,Governance,USAID,Western Hemisphere
2012,MX,362930,Governance,USAID,Western Hemisphere
2012,MX,702480,Agriculture,DOD,Western Hemisphere
2012,MX,7000000,Agriculture,DOD,Western Hemisphere
2012,MX,1190000,Economic Growth,DOD,Western Hemisphere
2012,MX,83464000,Economic Growth,DOD,Western Hemisphere
2013,MX,23100,Governance,USAID,Western Hemisphere
2013,MX,56400,Governance,USAID,Western Hemisphere
2013,MX,17700,Governance,USAID,Western Hemisphere
2013,MX,33600,Governance,USAID,Western Hemisphere
2013,MX,52500,Governance,USAID,Western Hemisphere
2013,MX,26676,Governance,USAID,Western Hemisphere
2013,MX,39600,Governance,USAID,Western Hemisphere
2013,MX,45000,Governance,USAID,Western Hemisphere
2013,MX,340839,Governance,USAID,Western Hemisphere
2013,MX,17700,Governance,USAID,Western Hemisphere
2013,MX,14179,Governance,USAID,Western Hemisphere
2013,MX,73542,Governance,USAID,Western Hemisphere
2013,MX,1387,Governance,USAID,Western Hemisphere
2013,MX,4417,Governance,USAID,Western Hemisphere
2013,MX,2001,Governance,USAID,Western Hemisphere
2013,MX,18297,Governance,USAID,Western Hemisphere
2013,MX,2439,Governance,USAID,Western Hemisphere
2013,MX,31410,Governance,USAID,Western Hemisphere
2013,MX,8059,Governance,USAID,Western Hemisphere
2013,MX,1732,Governance,USAID,Western Hemisphere
2013,MX,22675,Governance,USAID,Western Hemisphere
2013,MX,89984,Governance,USAID,Western Hemisphere
2013,MX,59139,Governance,State,Western Hemisphere
2013,MX,96082,Governance,USAID,Western Hemisphere
2013,MX,532169,Governance,USAID,Western Hemisphere
2013,MX,93785,Governance,USAID,Western Hemisphere
2013,MX,488552,Governance,USAID,Western Hemisphere
2013,MX,75761,Governance,USAID,Western Hemisphere
2013,MX,33600,Governance,USAID,Western Hemisphere
2013,MX,6600,Governance,USAID,Western Hemisphere
2013,MX,-3843,Governance,USAID,Western Hemisphere
2013,MX,9600,Governance,USAID,Western Hemisphere
2013,MX,25874,Governance,USAID,Western Hemisphere
2013,MX,2029676,Governance,USAID,Western Hemisphere
2013,MX,180,Governance,USAID,Western Hemisphere
2013,MX,3106,Governance,USAID,Western Hemisphere
2013,MX,292610,Governance,USAID,Western Hemisphere
2013,MX,267575,Governance,USAID,Western Hemisphere
2013,MX,294903,Governance,USAID,Western Hemisphere
2013,MX,15252,Governance,USAID,Western Hemisphere
2013,MX,688,Governance,USAID,Western Hemisphere
2013,MX,4156,Governance,USAID,Western Hemisphere
2013,MX,229000,Governance,USAID,Western Hemisphere
2013,MX,244938,Governance,USAID,Western Hemisphere
2013,MX,281927,Governance,USAID,Western Hemisphere
2013,MX,74400,Governance,USAID,Western Hemisphere
2013,MX,219254,Governance,USAID,Western Hemisphere
2013,MX,2030711,Governance,USAID,Western Hemisphere
2013,MX,3021088,Governance,USAID,Western Hemisphere
2013,MX,149134,Governance,USAID,Western Hemisphere
2013,MX,59772,Governance,USAID,Western Hemisphere
2013,MX,156788,Governance,USAID,Western Hemisphere
2013,MX,121326,Governance,USAID,Western Hemisphere
2013,MX,113311,Governance,USAID,Western Hemisphere
2013,MX,175925,Governance,USAID,Western Hemisphere
2013,MX,577834,Governance,USAID,Western Hemisphere
2013,MX,732327,Governance,USAID,Western Hemisphere
2013,MX,500000,Governance,USAID,Western Hemisphere
2013,MX,232910,Governance,USAID,Western Hemisphere
2013,MX,500000,Governance,USAID,Western Hemisphere
2013,MX,4659834,Governance,USAID,Western Hemisphere
2013,MX,190000,Governance,USAID,Western Hemisphere
2013,MX,11497161,Governance,USAID,Western Hemisphere
2013,MX,3457,Governance,State,Western Hemisphere
2013,MX,7473,Governance,State,Western Hemisphere
2013,MX,14,Governance,State,Western Hemisphere
2013,MX,247334,Governance,USAID,Western Hemisphere
2013,MX,7891,Health and Population,State,Western Hemisphere
2013,MX,297735,Health and Population,USAID,Western Hemisphere
2013,MX,60663,Health and Population,USAID,Western Hemisphere
2013,MX,476072,Health and Population,USAID,Western Hemisphere
2013,MX,95863,Health and Population,USAID,Western Hemisphere
2013,MX,31042,Health and Population,USAID,Western Hemisphere
2013,MX,66960,Health and Population,USAID,Western Hemisphere
2013,MX,10183,Health and Population,USAID,Western Hemisphere
2013,MX,48994,Health and Population,USAID,Western Hemisphere
2013,MX,1388,Health and Population,State,Western Hemisphere
2013,MX,3639464,Health and Population,USAID,Western Hemisphere
2013,MX,500000,Health and Population,USAID,Western Hemisphere
2013,MX,2403,Health and Population,USAID,Western Hemisphere
2013,MX,851,Health and Population,USAID,Western Hemisphere
2013,MX,6901,Health and Population,USAID,Western Hemisphere
2013,MX,5339,Health and Population,USAID,Western Hemisphere
2013,MX,5635,Health and Population,USAID,Western Hemisphere
2013,MX,6827,Health and Population,USAID,Western Hemisphere
2013,MX,2171,Health and Population,USAID,Western Hemisphere
2013,MX,6901,Health and Population,USAID,Western Hemisphere
2013,MX,12694,Health and Population,USAID,Western Hemisphere
2013,MX,11038,Health and Population,USAID,Western Hemisphere
2013,MX,55000,Health and Population,State,Western Hemisphere
2013,MX,-3109,Health and Population,DOE,Western Hemisphere
2013,MX,318112,Health and Population,DOE,Western Hemisphere
2013,MX,6597674,Health and Population,State,Western Hemisphere
2013,MX,106467547,Health and Population,State,Western Hemisphere
2013,MX,16162855,Health and Population,State,Western Hemisphere
2013,MX,2764988,Health and Population,State,Western Hemisphere
2013,MX,47622,Health and Population,USAID,Western Hemisphere
2013,MX,193666,Health and Population,USAID,Western Hemisphere
2013,MX,492899,Health and Population,USAID,Western Hemisphere
2013,MX,40095,Health and Population,HHS,Western Hemisphere
2013,MX,44931,Health and Population,HHS,Western Hemisphere
2013,MX,140397,Health and Population,USAID,Western Hemisphere
2013,MX,39000,Health and Population,DOE,Western Hemisphere
2013,MX,468876,Health and Population,DOE,Western Hemisphere
2013,MX,-12263,Health and Population,DOE,Western Hemisphere
2013,MX,4664910,Health and Population,DOE,Western Hemisphere
2013,MX,208196,Health and Population,DOE,Western Hemisphere
2013,MX,319099,Health and Population,IAF,Western Hemisphere
2013,MX,100000,Health and Population,USAID,Western Hemisphere
2013,MX,62008,Health and Population,USAID,Western Hemisphere
2013,MX,82,Health and Population,USAID,Western Hemisphere
2013,MX,52643,Health and Population,USAID,Western Hemisphere
2013,MX,732000,Health and Population,USAID,Western Hemisphere
2013,MX,246050,Health and Population,USAID,Western Hemisphere
2013,MX,20658,Governance,IAF,Western Hemisphere
2013,MX,17378,Governance,IAF,Western Hemisphere
2013,MX,56020,Governance,IAF,Western Hemisphere
2013,MX,23000,Governance,IAF,Western Hemisphere
2013,MX,49647,Governance,IAF,Western Hemisphere
2013,MX,51520,Governance,IAF,Western Hemisphere
2013,MX,23542,Governance,IAF,Western Hemisphere
2013,MX,96945,Governance,IAF,Western Hemisphere
2013,MX,967097,Governance,USAID,Western Hemisphere
2013,MX,38753,Governance,USAID,Western Hemisphere
2013,MX,237689,Governance,USAID,Western Hemisphere
2013,MX,16812,Governance,IAF,Western Hemisphere
2013,MX,47231,Governance,IAF,Western Hemisphere
2013,MX,16450,Governance,IAF,Western Hemisphere
2013,MX,30678,Governance,IAF,Western Hemisphere
2013,MX,35000,Governance,State,Western Hemisphere
2013,MX,30000,Governance,State,Western Hemisphere
2013,MX,39775,Governance,State,Western Hemisphere
2013,MX,34728,Governance,State,Western Hemisphere
2013,MX,47000,Governance,State,Western Hemisphere
2013,MX,175000,Governance,State,Western Hemisphere
2013,MX,286827,Governance,State,Western Hemisphere
2013,MX,591000,Governance,State,Western Hemisphere
2013,MX,808301,Governance,USAID,Western Hemisphere
2013,MX,891790,Governance,USAID,Western Hemisphere
2013,MX,38434,Governance,USAID,Western Hemisphere
2013,MX,1001000,Governance,USAID,Western Hemisphere
2013,MX,932109,Governance,USAID,Western Hemisphere
2013,MX,1764145,Governance,State,Western Hemisphere
2013,MX,841267,Governance,State,Western Hemisphere
2013,MX,75503,Governance,State,Western Hemisphere
2013,MX,240436,Governance,USAID,Western Hemisphere
2013,MX,14665,Governance,USAID,Western Hemisphere
2013,MX,250000,Governance,USAID,Western Hemisphere
2013,MX,3405107,Governance,USAID,Western Hemisphere
2013,MX,23746,Governance,DOI,Western Hemisphere
2013,MX,16500,Governance,DOI,Western Hemisphere
2013,MX,25200,Governance,DOI,Western Hemisphere
2013,MX,38000,Governance,DOI,Western Hemisphere
2013,MX,6000,Governance,DOI,Western Hemisphere
2013,MX,14009,Governance,DOI,Western Hemisphere
